Date,ss2,ss3,ss5,ss7,ss10,ss20,ss30,s1,s2,s3,s5,s7,s10,s20,s30,ust1m,ust2m,ust3m,ust6m,ust1y,ust2y,ust3y,ust5y,ust7y,ust10y,ust20y,ust30y,inf1y,inf2y,inf3y,inf5y,inf7y,inf10y,inf20y,inf30y,be5,be10,be20,be30,ry5,ry10,ry30
10/4/2022,28.68073,6.3234,3.54,-0.4687,0.21143,-46.44851,-45.93456,4.50339,4.38246,4.15251,3.87377,3.72617,3.61819,3.49641,3.22658,2.77869,3.06771,3.36913,3.9915,4.19072,4.09462,4.08928,3.83837,3.73085,3.61607,3.9609,3.68593,2.72997,2.71885,2.67115,2.58074,2.51755,2.46921,2.3143,2.27476,233.2,223.8,217.19709,213.6,1.50637,1.37807,1.54993
10/5/2022,29.88102,8.47557,4.64834,0.99836,2.69165,-42.99691,-41.67892,4.53063,4.44778,4.24633,4.00483,3.87968,3.78473,3.63313,3.34808,2.76321,3.06745,3.37913,3.9915,4.17972,4.14811,4.1617,3.95842,3.86975,3.75786,4.06312,3.76489,2.73496,2.70504,2.64878,2.56053,2.49955,2.44971,2.29248,2.25276,231.3,222.10039,216.97531,211.40187,1.64542,1.5368561,1.6508713
10/6/2022,28.59769,6.93096,2.75505,-0.71582,2.20818,-42.69653,-43.17668,4.59298,4.5345,4.32829,4.08682,3.95364,3.84466,3.66391,3.35983,2.86635,3.17475,3.37367,4.02798,4.215,4.24852,4.25898,4.05927,3.9608,3.82257,4.09087,3.79159,2.81753,2.75996,2.68823,2.59041,2.51602,2.44251,2.28145,2.24296,234,221.1,215.478,209.8,1.71927,1.61157,1.69359
10/7/2022,32.37271,8.07052,2.5709,-1.31898,1.07374,-43.23386,-44.46091,4.69,4.62946,4.4164,4.16097,4.01465,3.89418,3.70402,3.39609,2.95711,3.27604,3.36727,4.08945,4.27357,4.30678,4.33569,4.13526,4.02784,3.88344,4.13635,3.8407,2.97745,2.86731,2.77995,2.66748,2.58846,2.50629,2.33241,2.29375,241.5,227,220.01508,214.5,1.72026,1.61344,1.6957
10/11/2022,33.0788,10.08546,2.67215,-1.58097,1.30195,-44.48578,-45.57386,4.7203,4.64492,4.44435,4.19273,4.05975,3.9508,3.75915,3.44505,2.95687,3.15993,3.55999,4.17095,4.3061,4.31413,4.34343,4.16601,4.07556,3.93778,4.204,3.90079,2.94755,2.87597,2.78181,2.67511,2.61187,2.54224,2.37379,2.34242,242.5,231.1,227.22108,220.5,1.74101,1.62678,1.69579
10/12/2022,33.28902,9.74651,3.26932,-0.82769,2.20188,-43.50385,-44.01173,4.73286,4.61875,4.40215,4.14509,4.01964,3.92333,3.75333,3.44625,2.93627,3.28263,3.61641,4.1551,4.29458,4.28586,4.30467,4.1124,4.02791,3.9013,4.18836,3.88636,2.91497,2.80971,2.73553,2.62424,2.57318,2.51755,2.35994,2.34124,237.8,229.5,227.94969,221.5,1.7344,1.6063,1.67136
10/13/2022,34.71099,9.2439,1.49084,-2.8474,0.16336,-47.06935,-47.14858,4.9243,4.79482,4.53519,4.22499,4.07208,3.95432,3.77326,3.46002,3.01922,3.39509,3.68831,4.27615,4.47046,4.44771,4.44251,4.21008,4.10056,3.95269,4.24395,3.9315,3.15825,2.96393,2.84649,2.69849,2.63746,2.57176,2.40474,2.37945,244.82628,234.8,233.14528,225.7,1.7618172,1.60469,1.6745
10/14/2022,37.7742,10.85801,2.19422,-3.21448,-0.11533,-45.91543,-47.61798,5.02166,4.88321,4.6121,4.28607,4.12649,4.00379,3.8162,3.49751,3.14583,3.48638,3.71815,4.30635,4.52402,4.50441,4.50353,4.26413,4.15864,4.00495,4.27535,3.97369,3.10993,2.9943,2.87769,2.7605,2.69138,2.62502,2.4693,2.45549,250.8,241,240.46593,234.3,1.75613,1.59495,1.63069
10/17/2022,38.46898,11.73718,1.75084,-3.43595,-0.81596,-44.82136,-47.12963,4.99977,4.83959,4.56871,4.25421,4.10987,4.00431,3.84767,3.54289,3.20669,3.41656,3.88063,4.07779,4.52898,4.4549,4.45135,4.23671,4.14423,4.01247,4.29588,4.01418,3.15499,3.02779,2.91203,2.8037,2.73812,2.6725,2.51353,2.49749,255.5,246,244.36988,240,1.68171,1.55247,1.61418
10/18/2022,37.46283,11.75181,2.05567,-2.69426,-1.04043,-43.14965,-46.58873,4.96963,4.81067,4.54353,4.23427,4.0897,3.98587,3.84912,3.55452,3.13001,3.4983,3.89056,4.15092,4.53394,4.43604,4.42602,4.21372,4.11665,3.99627,4.28062,4.02041,3.10254,2.95026,2.84428,2.74445,2.6821,2.62376,2.46762,2.45264,249.2,240.5,238.12106,235.5,1.72172,1.59127,1.66541
10/19/2022,36.43499,10.71089,2.30452,-2.49641,-0.37091,-42.22151,-46.67884,5.03673,4.91536,4.66653,4.37271,4.22992,4.12458,3.96482,3.65914,3.17048,3.61083,3.99354,4.19251,4.64941,4.55101,4.55943,4.34967,4.25489,4.12829,4.38703,4.12593,3.16995,2.97317,2.85753,2.76007,2.69712,2.63752,2.483,2.4699,251.09981,241.5,242.06082,238,1.8386719,1.71329,1.74593
10/20/2022,39.67572,11.91844,3.83743,-0.91071,1.57679,-41.27783,-45.01735,5.10009,5.0057,4.77144,4.48649,4.34592,4.24088,4.07145,3.76352,3.2537,3.65151,3.99827,4.21832,4.69308,4.60894,4.65226,4.44812,4.35503,4.22511,4.48423,4.21369,3.23999,3.05694,2.9509,2.85012,2.7872,2.72499,2.56723,2.55597,259,249.5,253.95386,247.6,1.85812,1.73011,1.73769
10/21/2022,38.39455,10.78948,3.49605,-0.43172,0.91526,-44.81442,-46.81929,5.00097,4.87331,4.63971,4.38678,4.28234,4.22057,4.11907,3.8337,3.40572,3.65041,3.98662,4.18008,4.6139,4.48936,4.53182,4.35182,4.28666,4.21142,4.56721,4.30189,3.30995,3.14498,3.03054,2.8905,2.82023,2.75019,2.59382,2.58417,268.3,252.4,258.88476,251.55301,1.66882,1.68742,1.7863599
10/24/2022,37.21595,11.17196,3.42109,-0.65583,0.79249,-44.69895,-49.15991,5.02133,4.86928,4.62948,4.3897,4.29357,4.23866,4.14928,3.86881,3.47165,3.7553,4.05132,4.54139,4.6575,4.49712,4.51776,4.35549,4.30013,4.23074,4.59627,4.36041,3.34003,3.18114,3.06413,2.92249,2.8684,2.81745,2.68007,2.68995,271.5,259,268.28628,263.5,1.64049,1.64074,1.72541
10/25/2022,37.26277,11.91377,5.52568,1.61229,2.42854,-42.77376,-47.40599,5.00966,4.83713,4.58009,4.31093,4.19603,4.13367,4.05899,3.78892,3.39082,3.77545,4.02501,4.50959,4.63482,4.4645,4.46095,4.25567,4.17991,4.10938,4.48673,4.26298,3.31006,3.11262,2.97944,2.84445,2.78707,2.73599,2.58419,2.57944,262.6,250.6,256.52539,253.2,1.62967,1.60338,1.73098
10/26/2022,34.78754,11.38918,4.1814,0.22651,1.43173,-44.14769,-48.27426,4.94722,4.76515,4.50665,4.23182,4.10301,4.02847,3.94686,3.67975,3.38439,3.72372,4.02974,4.4725,4.57905,4.41727,4.39276,4.19001,4.10074,4.01415,4.38834,4.16249,3.30011,3.09004,2.95257,2.81012,2.74479,2.68471,2.53834,2.53376,257.6,244.1,249.49341,245.75785,1.61401,1.57315,1.7049115
10/27/2022,34.99452,12.26354,4.63474,0.89367,0.84579,-45.57183,-48.39998,4.91655,4.67037,4.4047,4.13561,4.01374,3.94565,3.86991,3.60815,3.52908,3.80546,4.0448,4.44547,4.54816,4.32042,4.28206,4.08926,4.0048,3.93719,4.32563,4.09215,3.31277,3.0855,2.95692,2.82488,2.76029,2.70011,2.55255,2.5464,259,245,250.44859,246.4,1.49926,1.48719,1.62815
10/28/2022,37.0411,13.9635,6.87657,2.26989,3.68896,-44.99477,-46.09221,5.00763,4.79073,4.52698,4.25579,4.12631,4.04502,3.93748,3.66672,3.60963,3.85558,4.07964,4.50736,4.60982,4.42037,4.3874,4.18705,4.10363,4.00813,4.38742,4.12764,3.29519,3.08501,2.97014,2.86364,2.80594,2.75175,2.61019,2.60521,263.1,250.3,258.32796,252.4,1.55605,1.50513,1.60364
10/31/2022,36.90493,14.34416,7.22984,3.36203,4.35835,-42.88855,-45.70078,5.08132,4.86903,4.59664,4.31989,4.19461,4.11948,4.01821,3.74713,3.62456,3.90426,4.12896,4.60503,4.68093,4.49998,4.45323,4.24759,4.16099,4.07588,4.44708,4.20413,3.3054,3.12003,3.01262,2.89485,2.82693,2.76753,2.6335,2.62562,266.4,251.5,262.03029,254.7,1.58359,1.56088,1.65713
11/1/2022,37.18361,14.82831,7.45488,2.84107,5.23127,-40.64842,-43.90061,5.12995,4.91119,4.63022,4.3318,4.19333,4.10251,3.96942,3.68453,3.60891,3.86789,4.12332,4.59973,4.79112,4.53948,4.48202,4.25729,4.16494,4.0502,4.3759,4.12353,3.33003,3.11621,3.00638,2.89304,2.82075,2.75972,2.60632,2.58251,266.3,251.1,258.58737,251.5,1.59429,1.5392,1.60853
11/2/2022,39.84107,17.51164,9.77825,4.92262,5.80339,-42.50261,-43.49037,5.15942,4.96624,4.67605,4.34815,4.20838,4.11692,3.97379,3.68659,3.56779,3.90856,4.1332,4.59443,4.77443,4.56768,4.50084,4.2503,4.1591,4.05883,4.39878,4.12147,3.37521,3.16992,3.03931,2.91626,2.84355,2.78201,2.62099,2.5912,269,253.2,261.38149,252.5,1.5603,1.52683,1.59647
11/3/2022,38.28896,15.61179,9.14832,3.69643,5.49856,-40.60036,-43.94943,5.24777,5.08314,4.78961,4.44152,4.28525,4.17777,4.01315,3.71176,3.56989,3.87733,4.12756,4.59385,4.83502,4.70026,4.6335,4.35004,4.24828,4.12278,4.41915,4.15125,3.25005,3.0402,2.91511,2.78526,2.72124,2.66746,2.52234,2.50846,254.4,240.5,249.74006,243.1,1.80604,1.71778,1.72025
11/4/2022,37.5455,15.82334,8.86294,3.50501,4.4003,-41.9358,-45.57708,5.20371,5.02649,4.73913,4.41589,4.28287,4.20134,4.07592,3.79106,3.51786,3.8761,4.11065,4.57092,4.7886,4.65106,4.58091,4.32727,4.24783,4.15734,4.49528,4.24683,3.35758,3.11531,2.99555,2.84726,2.78246,2.72997,2.58903,2.57947,261.6,247.5,255.99412,251.2,1.71127,1.68234,1.73483
11/7/2022,35.12919,14.36538,6.21657,0.61777,1.80773,-44.74002,-48.05675,5.23057,5.07506,4.78993,4.45337,4.31478,4.23054,4.11342,3.83177,3.61947,3.79638,4.1652,4.6581,4.83246,4.72482,4.64628,4.3912,4.3086,4.21246,4.56082,4.31234,3.36003,3.1549,3.03539,2.90506,2.83902,2.78729,2.64786,2.64048,267.5,253.2,262.59801,257.3,1.7162,1.68046,1.73934
11/8/2022,35.44724,15.32201,6.46298,0.85403,1.12711,-44.7031,-49.31706,5.21386,5.02504,4.72972,4.3717,4.22361,4.1378,4.03652,3.76582,3.54266,3.8268,4.1699,4.62095,4.80958,4.67057,4.5765,4.30707,4.21507,4.12653,4.48355,4.25899,3.30871,3.06456,2.94018,2.83708,2.78466,2.74828,2.61609,2.61583,260.7,249.2,257.60624,254.4,1.70007,1.63453,1.71499
11/9/2022,35.71534,14.93487,5.30282,-0.14753,0.7843,-43.96558,-49.17568,5.21644,4.9839,4.67609,4.33539,4.2097,4.14799,4.08189,3.82571,3.49646,3.79559,4.1953,4.61564,4.78117,4.62675,4.52674,4.28236,4.21118,4.14015,4.52155,4.31747,3.20257,2.9727,2.85934,2.76828,2.72696,2.69926,2.57181,2.57696,253.7,244.3,253.958,251.6,1.74536,1.69715,1.80147
11/10/2022,37.06174,17.32508,6.87699,-0.02655,0.85803,-42.90312,-44.69637,5.03885,4.69541,4.35567,4.0098,3.88455,3.83696,3.82381,3.59654,3.55864,3.80427,4.16235,4.54973,4.62352,4.32479,4.18242,3.94103,3.88482,3.82838,4.25284,4.0435,2.93999,2.80005,2.74066,2.70559,2.68207,2.67355,2.55662,2.56802,247.3,241.6,249.48242,250.8,1.46803,1.41238,1.5355
11/14/2022,35.20496,16.15927,4.89395,-2.84515,-0.6506,-45.02015,-44.97121,5.10718,4.75763,4.39973,4.04654,3.91304,3.8593,3.83144,3.60686,3.63986,3.89912,4.17555,4.32648,4.67274,4.40663,4.23814,3.9976,3.94149,3.86581,4.28164,4.05657,2.88013,2.76495,2.70975,2.67148,2.6511,2.64951,2.53447,2.54245,243.5,238.5,246.70672,247.5,1.5626,1.48081,1.58157
11/15/2022,32.66947,13.8139,4.51835,-3.9515,-1.24457,-44.53767,-43.67346,5.08499,4.68698,4.30771,3.96335,3.8349,3.78506,3.76323,3.54308,3.65478,3.87816,4.18025,4.32596,4.65554,4.36029,4.16957,3.91817,3.87441,3.79751,4.20861,3.97981,2.86499,2.73249,2.67742,2.64006,2.62653,2.63275,2.5269,2.5417,240.5,236.84803,246.29616,246.81652,1.51317,1.4290297,1.5116448
11/16/2022,32.12382,14.30397,4.2384,-4.34287,-2.73379,-41.78093,-43.99528,5.09214,4.68356,4.27468,3.89177,3.73858,3.66531,3.63661,3.41907,3.70028,3.99795,4.22636,4.30453,4.66601,4.36232,4.13164,3.84939,3.78201,3.69265,4.05445,3.85902,2.76506,2.66517,2.62357,2.60506,2.5896,2.58813,2.4789,2.47917,236.2,231.6,238.40871,239.81852,1.48739,1.37665,1.4608348
11/17/2022,31.56012,14.49613,4.1592,-4.53056,-2.71883,-42.95947,-44.32951,5.12994,4.76869,4.36551,3.97781,3.82448,3.74501,3.68293,3.44492,3.71274,3.96977,4.2207,4.30402,4.73183,4.45309,4.22055,3.93622,3.86979,3.7722,4.11246,3.88822,2.69434,2.6326,2.5908,2.57471,2.57079,2.5688,2.46112,2.45864,233.1,229.9,239.13003,237.5,1.60522,1.4732,1.51322
11/18/2022,32.53305,16.02744,5.67237,-2.79983,-1.46888,-41.01189,-43.19714,5.17398,4.83381,4.43885,4.05381,3.89194,3.80199,3.73516,3.49358,3.7626,3.99927,4.24509,4.31295,4.7826,4.50848,4.27858,3.99709,3.91994,3.81668,4.14523,3.92555,2.58538,2.56046,2.53899,2.53627,2.53376,2.52887,2.43264,2.43486,230.5,227,236.27275,236,1.69209,1.54668,1.56555
11/21/2022,33.11195,15.51397,9.72939,-1.57314,-0.8267,-40.98988,-43.10015,5.19866,4.85412,4.46161,4.07371,3.91259,3.8177,3.72777,3.47429,3.8642,4.03788,4.26878,4.68935,4.79028,4.523,4.30644,3.9764,3.92831,3.82595,4.13762,3.90528,2.61042,2.61593,2.61118,2.62703,2.61386,2.59648,2.4881,2.47591,239.49833,233.4,241.58793,240.1,1.5814167,1.49195,1.50428
11/22/2022,30.06688,12.19725,6.34465,-3.83097,-3.14476,-42.51296,-45.09631,5.20624,4.81636,4.39464,4.00195,3.83087,3.72455,3.63055,3.37642,3.85359,4.02201,4.22685,4.68935,4.83397,4.51548,4.27248,3.93839,3.86909,3.75593,4.05565,3.82735,2.74007,2.69528,2.65186,2.62245,2.61011,2.59138,2.4772,2.46112,240.24458,233.43157,239.9087,238.37946,1.5359442,1.4216143,1.4435554
11/23/2022,31.05636,13.2522,6.50256,-3.24633,-2.81742,-40.6209,-43.89941,5.17193,4.79287,4.36642,3.96078,3.78798,3.68022,3.56855,3.30211,3.86584,4.08277,4.3087,4.68935,4.805,4.48246,4.23401,3.89582,3.82049,3.70843,3.97483,3.74112,2.75043,2.70952,2.65651,2.61372,2.60384,2.59026,2.47785,2.46373,239,232.4,239.46648,237.5,1.50582,1.38443,1.36612
11/25/2022,31.57323,13.28594,6.55344,-2.4754,-2.63441,-40.4702,-44.11319,5.17269,4.79303,4.36465,3.95441,3.78167,3.67436,3.57179,3.30966,4.00744,4.1764,4.29165,4.69815,4.8031,4.4773,4.23179,3.88888,3.80642,3.7007,3.97651,3.75079,2.70498,2.68514,2.64219,2.61556,2.6058,2.59475,2.48738,2.47843,239.30643,233.1,240.23048,239.0105,1.4958157,1.3697,1.360685
11/28/2022,31.50649,13.19263,5.59983,-3.27556,-2.71147,-40.41254,-44.12494,5.16187,4.78514,4.36062,3.94748,3.77686,3.67349,3.56951,3.30656,4.0172,4.03788,4.36205,4.73243,4.808,4.47008,4.22869,3.89148,3.80962,3.7006,3.97365,3.74781,2.69497,2.65455,2.60261,2.5688,2.55939,2.54874,2.4435,2.43539,234.42228,228,234.8947,233.66149,1.5472572,1.4206,1.4111951
11/29/2022,31.31581,11.99076,3.79437,-5.17683,-4.24279,-40.09958,-44.50982,5.16661,4.7853,4.36245,3.95807,3.79627,3.70447,3.61206,3.35592,3.97597,4.04257,4.33562,4.7165,4.83566,4.47214,4.24254,3.92013,3.84804,3.7469,4.01306,3.80102,2.74485,2.68529,2.62425,2.58146,2.56394,2.54643,2.4443,2.43445,235.65865,227.05812,232.93013,232.82649,1.5635435,1.4763188,1.4727551
11/30/2022,31.01096,11.5384,3.71959,-4.77517,-3.97519,-39.10369,-44.13197,5.1137,4.68106,4.24617,3.86453,3.72477,3.66064,3.61686,3.37988,3.94494,4.13462,4.361,4.70057,4.77443,4.37095,4.13079,3.82733,3.77252,3.70039,4.0079,3.8212,2.83008,2.74905,2.68689,2.65762,2.63195,2.60475,2.49895,2.48738,244,233,238.31924,238,1.38733,1.37039,1.4412
12/1/2022,32.8131,13.54035,4.06666,-4.58658,-3.57814,-38.7073,-41.88022,5.05035,4.58141,4.12378,3.71794,3.56539,3.48905,3.44706,3.21381,3.83521,4.09305,4.30352,4.6522,4.70154,4.25328,3.98838,3.67727,3.61126,3.52483,3.83413,3.63261,2.81499,2.75871,2.71591,2.69516,2.65035,2.62851,2.51251,2.49373,249.4,236.6,241.20232,240,1.18327,1.15883,1.23261
12/2/2022,30.98576,11.95205,2.58353,-6.41944,-4.02742,-38.15199,-40.15989,5.0695,4.58882,4.10926,3.68985,3.53918,3.46136,3.40109,3.15754,3.7422,4.13275,4.31752,4.65572,4.73304,4.27896,3.98974,3.66401,3.60337,3.50163,3.78261,3.55914,2.865,2.82378,2.77326,2.73508,2.70065,2.68374,2.55918,2.53373,254.5,242.5,248.82483,245.5,1.11901,1.07663,1.10414
12/5/2022,30.9415,10.63667,2.34413,-6.31512,-3.30375,-35.25445,-39.00346,5.14457,4.70199,4.23394,3.81589,3.65489,3.56532,3.47984,3.22524,3.80301,4.11688,4.33095,4.74306,4.80465,4.39257,4.12757,3.79245,3.71804,3.59836,3.83238,3.61527,2.78114,2.74756,2.71406,2.69254,2.66187,2.64996,2.53536,2.52121,250.11706,239,248.0502,243.59629,1.2912794,1.20836,1.1793071
12/6/2022,30.7731,10.26189,2.2276,-7.46897,-5.10242,-38.5889,-40.73088,5.12232,4.66583,4.19304,3.75586,3.57149,3.46123,3.37029,3.11436,3.73124,3.99118,4.29936,4.73243,4.77624,4.35913,4.09042,3.73358,3.64618,3.51225,3.75618,3.52167,2.67025,2.64996,2.63269,2.64031,2.61475,2.60004,2.4907,2.47877,244,233,245.10068,238,1.29358,1.18225,1.14167
12/7/2022,32.14633,11.68696,3.60463,-5.63708,-3.09513,-35.82727,-38.45861,5.07302,4.57549,4.09388,3.64897,3.47544,3.376,3.28709,3.02798,3.65951,3.91883,4.29367,4.70588,4.7201,4.25403,3.97701,3.61292,3.53181,3.40695,3.64536,3.41257,2.65001,2.61243,2.58236,2.58521,2.56622,2.5509,2.44701,2.43672,237.1,226.6,240.39206,231.3,1.24192,1.14095,1.09957
12/8/2022,31.75299,11.05046,3.41162,-6.05608,-2.63389,-35.55713,-36.64393,5.09789,4.62727,4.16332,3.74419,3.57022,3.46559,3.35684,3.08765,3.59029,3.77467,4.2621,4.71058,4.73613,4.30974,4.05282,3.71007,3.63078,3.49193,3.71241,3.45409,2.64998,2.63744,2.60632,2.60602,2.59457,2.58877,2.49341,2.47449,240.1,230,245.53263,234.7,1.30907,1.19193,1.10709
12/9/2022,31.22155,10.80948,3.86011,-4.90889,-1.73311,-34.51074,-35.24095,5.10107,4.6398,4.18943,3.79424,3.63731,3.54905,3.45996,3.19686,3.66062,3.8761,4.2813,4.72467,4.75093,4.32758,4.08134,3.75564,3.6864,3.56638,3.80507,3.54927,2.62495,2.60504,2.57984,2.57477,2.5717,2.56546,2.47289,2.46166,236.1,227.3,242.53063,232.8,1.39464,1.29338,1.22127
12/12/2022,29.22885,13.631,4.65597,-4.51638,-1.64004,-32.76465,-34.88489,5.14435,4.69388,4.25181,3.8464,3.68454,3.59395,3.49403,3.22588,3.73672,3.98134,4.2636,4.24979,4.80578,4.40159,4.1155,3.79984,3.7297,3.61035,3.82168,3.57473,2.65496,2.63003,2.59963,2.60995,2.60235,2.58916,2.49063,2.47246,239.5,229.3,241.9445,233.4,1.40484,1.31735,1.24073
12/13/2022,30.1194,14.03529,5.68188,-3.10702,-1.8858,-32.54126,-37.41887,5.01896,4.52781,4.09436,3.70762,3.55867,3.48233,3.40867,3.1525,3.76693,3.99118,4.36152,4.23891,4.68875,4.22662,3.95401,3.6508,3.58974,3.50119,3.73408,3.52669,2.56253,2.55993,2.53831,2.56213,2.55795,2.54875,2.44458,2.42248,235.2,225.5,233.16869,228,1.2988,1.24619,1.24669
12/14/2022,28.78924,13.45922,5.28737,-4.01272,-1.89221,-33.54434,-38.26914,5.02666,4.53291,4.09417,3.70441,3.5571,3.48304,3.4101,3.15522,3.78183,3.98047,4.34028,4.25919,4.67708,4.24502,3.95958,3.65154,3.59723,3.50196,3.74554,3.53791,2.54504,2.52621,2.50697,2.50496,2.50259,2.49501,2.39729,2.38251,229.5,220.5,228.61275,223.5,1.35654,1.29696,1.30291
12/15/2022,30.31161,14.04264,5.90345,-3.72153,-0.82835,-31.9786,-37.99474,5.05977,4.5475,4.0942,3.68445,3.52567,3.44074,3.36577,3.11391,3.84542,3.96977,4.32423,4.21716,4.69861,4.24567,3.95393,3.62551,3.56295,3.44905,3.68557,3.49387,2.44996,2.45996,2.44704,2.4501,2.45493,2.45453,2.36329,2.34577,225,217.2,222.89405,219.77426,1.37551,1.27705,1.2961274
12/16/2022,31.9178,15.58688,6.46102,-3.4621,-0.85951,-32.77812,-38.07694,5.01222,4.49743,4.05652,3.68106,3.54253,3.4718,3.40069,3.15101,3.834,4.0814,4.2813,4.28835,4.64152,4.17825,3.90065,3.61645,3.57715,3.4804,3.72847,3.53178,2.38603,2.38748,2.38481,2.40389,2.41578,2.42292,2.34374,2.33373,220,213.90062,221.71895,218.5,1.41645,1.3413938,1.34678
12/19/2022,28.73624,12.81621,4.55627,-5.40782,-2.79355,-34.51147,-40.46268,5.04177,4.54829,4.12237,3.75539,3.62149,3.55391,3.47198,3.21771,3.8234,4.10661,4.31022,4.7165,4.69067,4.26093,3.99421,3.70983,3.67557,3.58185,3.81709,3.62234,2.40246,2.41504,2.41402,2.43563,2.44246,2.44393,2.36494,2.35534,223.4,216.4,224.27448,220.7,1.47583,1.41785,1.41534
12/20/2022,30.70681,13.95366,4.17171,-6.98114,-5.01675,-38.45254,-43.88381,5.04091,4.57078,4.16035,3.82454,3.69786,3.63324,3.54915,3.29592,3.74144,4.08049,4.27864,4.70588,4.68454,4.26371,4.02081,3.78282,3.76767,3.68341,3.93368,3.73476,2.39255,2.43411,2.4625,2.49948,2.50836,2.5122,2.43058,2.42143,230.7,224.1,233.34199,228.9,1.47582,1.44241,1.44576
12/21/2022,31.47495,14.25437,4.5998,-6.24852,-3.81715,-35.7192,-41.83541,4.99528,4.52721,4.13233,3.81995,3.70444,3.64509,3.5708,3.32399,3.70028,4.06464,4.21423,4.67402,4.64527,4.21371,3.98992,3.77403,3.76698,3.6833,3.92801,3.74236,2.45498,2.49502,2.50343,2.54022,2.5486,2.5493,2.45966,2.44615,237,228.8,236.41563,231.5,1.40403,1.3953,1.42736
12/22/2022,29.13048,14.0472,4.59815,-5.94933,-2.8089,-35.3905,-41.53252,5.02326,4.55148,4.16081,3.8303,3.70756,3.64083,3.5547,3.30639,3.68723,3.98004,4.20338,4.66281,4.68886,4.26402,4.02077,3.78531,3.76757,3.66926,3.90879,3.72208,2.37285,2.42874,2.43904,2.4661,2.47341,2.46994,2.39626,2.39035,230.5,220.3,231.57063,225,1.48031,1.46626,1.47208
12/23/2022,28.82528,14.05988,3.96892,-5.56862,-3.17281,-36.34164,-41.83054,5.05126,4.60948,4.22898,3.8987,3.77879,3.71328,3.64169,3.40079,3.70103,4.09635,4.29468,4.66043,4.70853,4.32108,4.08847,3.85954,3.83511,3.74622,4.00663,3.82045,2.43756,2.47127,2.47615,2.4912,2.496,2.49129,2.42219,2.41539,233.03165,222.5,234.74644,227.42841,1.5292235,1.52122,1.5461659
12/27/2022,32.54184,12.67393,2.59942,-7.45612,-4.68173,-37.31735,-44.64518,5.1126,4.69126,4.31728,3.98591,3.87158,3.81037,3.73655,3.49476,3.66498,4.13182,4.38743,4.76431,4.79112,4.36558,4.19054,3.95991,3.94613,3.85718,4.10972,3.94121,2.47753,2.50625,2.51272,2.52906,2.53611,2.53425,2.46796,2.46609,237,227.3,239.20139,233.6,1.58991,1.58418,1.60521
12/28/2022,31.93279,13.36332,3.1451,-6.77038,-4.02695,-37.03897,-44.79075,5.07629,4.67671,4.31293,4.01068,3.90259,3.84432,3.76923,3.52763,3.61365,4.11595,4.44909,4.74306,4.75218,4.35715,4.1793,3.97914,3.97029,3.88459,4.13962,3.97554,2.45502,2.50122,2.50912,2.52587,2.53745,2.54157,2.47157,2.46888,237.57699,228.9,240.96009,235.32635,1.6033701,1.59559,1.6222765
12/29/2022,30.77195,13.28642,3.59845,-4.3896,-3.24952,-38.28234,-46.01989,5.08027,4.67443,4.30376,3.98983,3.86961,3.80088,3.70998,3.4615,3.66172,4.08277,4.41228,4.72651,4.746,4.36644,4.1709,3.95405,3.91351,3.83341,4.09281,3.9217,2.42686,2.47502,2.48973,2.51486,2.52402,2.52672,2.45408,2.45046,237.6,228.2,240.69917,234.28875,1.57805,1.55141,1.5788125
12/30/2022,29.21054,11.58273,2.30931,-6.26977,-4.20164,-40.10613,-48.44546,5.11266,4.69302,4.30574,3.98418,3.85929,3.78732,3.69935,3.45184,4.0121,4.36339,4.3791,4.75589,4.77408,4.40091,4.18991,3.96108,3.92198,3.82933,4.10041,3.93629,2.45813,2.49305,2.50537,2.52697,2.53523,2.53446,2.44517,2.43584,238.70279,229.2,239.31187,232.1,1.5740521,1.53733,1.61529
1/3/2023,28.09478,9.67499,0.96252,-6.9516,-5.48579,-40.89781,-48.28186,5.11577,4.68511,4.28822,3.95328,3.81701,3.73573,3.64781,3.4067,4.01676,4.29965,4.43926,4.78291,4.7568,4.40416,4.19147,3.94365,3.88652,3.79058,4.05679,3.88952,2.34904,2.40489,2.40835,2.46052,2.48536,2.50506,2.42911,2.43751,232.3,226.6,240.02699,232,1.62065,1.52458,1.56952
1/4/2023,28.9317,10.59522,1.00008,-6.18603,-4.83726,-38.89368,-46.3998,5.12413,4.67491,4.25185,3.88402,3.74244,3.65957,3.58786,3.35418,4.04181,4.31971,4.51129,4.78556,4.7534,4.38559,4.1459,3.87402,3.8043,3.70794,3.9768,3.81818,2.20503,2.29251,2.31133,2.39382,2.42515,2.45224,2.39063,2.40172,225,221.9,234.41166,227.9,1.62402,1.48894,1.53918
1/5/2023,28.40905,10.54023,1.03921,-6.23331,-4.68696,-38.89294,-45.76007,5.17921,4.73656,4.30582,3.92099,3.76762,3.67409,3.5816,3.33951,4.01897,4.33977,4.61441,4.84339,4.81387,4.45235,4.20033,3.91055,3.82991,3.72093,3.97051,3.7971,2.185,2.29137,2.31088,2.39505,2.43035,2.45611,2.39598,2.39779,224.9,221.9,235.99145,227.4,1.66155,1.50193,1.5231
